CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Marital_Status,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,age_group,inactivity_ratio,trans_intensity,Total_Trans_Amt_log,Total_Trans_Ct_log,Credit_Limit_log,Gender_F,Gender_M,Gender_missing,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Education_Level_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Card_Category_missing
714070758,Existing Customer,49,4,Single,38,4,3,0,31302.0,1953,0.875,1564,35,2.182,0.062,41-50,0.07894736842105263,0.9210526315789473,7.355641102974253,3.58351893845611,10.351469218580617,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
714107958,Existing Customer,45,1,Single,36,4,4,3,6576.0,0,0.579,1465,34,0.619,0.0,41-50,0.1111111111111111,0.9444444444444444,7.290292882446597,3.5553480614894135,8.79133399330135,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
789140283,Existing Customer,53,0,Single,42,5,4,1,2664.0,2037,0.85,1286,29,0.933,0.765,51-60,0.09523809523809523,0.6904761904761905,7.160069207596127,3.4011973816621555,7.887959336599945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
715550508,Existing Customer,45,3,Married,28,5,1,2,2535.0,2440,1.705,1312,20,1.222,0.963,41-50,0.03571428571428571,0.7142857142857143,7.180069874302796,3.044522437723423,7.8383433155571165,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
719712633,Existing Customer,64,1,Married,52,6,4,3,1709.0,895,1.656,1673,32,0.882,0.524,60+,0.07692307692307693,0.6153846153846154,7.422971251049421,3.4965075614664802,7.444248649496705,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
772629333,Existing Customer,45,3,Married,35,5,4,2,3454.0,1200,0.597,1313,30,0.304,0.347,41-50,0.11428571428571428,0.8571428571428571,7.1808311990445555,3.4339872044851463,8.14757773620177,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
720336708,Existing Customer,53,3,Married,35,5,3,2,3789.0,1706,1.047,1609,42,0.68,0.45,51-60,0.08571428571428572,1.2,7.383989457978509,3.7612001156935624,8.240121298076472,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
802013583,Existing Customer,56,3,Married,50,3,2,0,9689.0,2250,0.576,1158,19,0.727,0.232,51-60,0.04,0.38,7.055312843339752,2.995732273553991,9.178849704884811,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
711887583,Attrited Customer,47,2,Married,37,2,3,3,5449.0,1628,0.696,836,18,0.385,0.299,41-50,0.08108108108108109,0.4864864864864865,6.729824070489475,2.9444389791664403,8.60337088765729,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
714778833,Existing Customer,49,3,Single,43,4,4,0,23032.0,1960,0.619,1289,22,1.0,0.085,41-50,0.09302325581395349,0.5116279069767442,7.162397497355718,3.1354942159291497,10.044683249202905,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
713843283,Existing Customer,41,3,Married,34,5,3,3,34516.0,2053,1.034,1487,26,0.733,0.059,41-50,0.08823529411764706,0.7647058823529411,7.305188215393037,3.295836866004329,10.44920723527944,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
779155158,Existing Customer,53,3,Married,34,6,2,2,2940.0,1264,0.562,1259,33,0.5,0.43,51-60,0.058823529411764705,0.9705882352941176,7.138866999945524,3.5263605246161616,7.9865049385539955,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
721091583,Existing Customer,44,2,Single,32,3,3,3,3031.0,1879,0.788,1298,15,1.5,0.62,41-50,0.09375,0.46875,7.1693500166706,2.772588722239781,8.016977746762262,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713572683,Existing Customer,44,3,Unknown,25,3,3,0,1862.0,0,0.883,1226,34,0.789,0.0,41-50,0.12,1.36,7.112327444710911,3.5553480614894135,7.529943370601589,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
716657058,Existing Customer,43,4,Married,33,2,3,3,8358.0,926,0.762,1566,37,0.542,0.111,41-50,0.09090909090909091,1.121212121212121,7.356918242356021,3.6375861597263857,9.031094081699155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
779509983,Existing Customer,53,2,Single,36,6,1,2,34516.0,931,0.828,1022,21,1.1,0.027,51-60,0.027777777777777776,0.5833333333333334,6.930494765951626,3.091042453358316,10.44920723527944,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
717929133,Existing Customer,44,1,Married,36,5,2,3,14450.0,2440,1.283,1235,30,0.667,0.169,41-50,0.05555555555555555,0.8333333333333334,7.119635638017636,3.4339872044851463,9.57851889529833,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
808284783,Existing Customer,62,1,Married,56,6,0,0,1438.3,0,0.813,1951,44,1.095,0.0,60+,0.0,0.7857142857142857,7.5766097669730375,3.8066624897703196,7.271912163268625,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
708476808,Existing Customer,54,4,Divorced,36,6,3,2,33791.0,1960,0.618,1047,31,0.824,0.058,51-60,0.08333333333333333,0.8611111111111112,6.954638864880987,3.4657359027997265,10.427979367065934,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
710916408,Existing Customer,57,4,Married,39,4,3,0,8466.0,1886,0.56,1342,32,0.391,0.223,51-60,0.07692307692307693,0.8205128205128205,7.202661196523238,3.4965075614664802,9.043931533642278,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
708492558,Existing Customer,42,3,Married,36,5,3,3,15088.0,865,0.939,1107,21,1.625,0.057,41-50,0.08333333333333333,0.5833333333333334,7.010311867307229,3.091042453358316,9.62172128051365,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
799825758,Existing Customer,42,4,Divorced,36,5,1,2,3263.0,1674,0.588,1251,35,0.346,0.513,41-50,0.027777777777777776,0.9722222222222222,7.132497551660044,3.58351893845611,8.090708716083997,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
718619883,Existing Customer,54,0,Married,36,2,2,2,1494.0,706,1.674,1305,24,3.0,0.473,51-60,0.05555555555555555,0.6666666666666666,7.174724309836376,3.2188758248682006,7.3098814858247865,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
711844758,Existing Customer,48,3,Single,35,6,1,0,13551.0,1294,0.791,1388,37,1.056,0.095,41-50,0.02857142857142857,1.0571428571428572,7.236339342754344,3.6375861597263857,9.514289416891836,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
714798783,Existing Customer,49,1,Single,36,6,2,2,18886.0,895,1.826,1235,18,1.571,0.047,41-50,0.05555555555555555,0.5,7.119635638017636,2.9444389791664403,9.846229133695847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
826762908,Existing Customer,52,3,Unknown,48,3,2,0,11976.0,1273,1.024,2089,36,1.118,0.106,51-60,0.041666666666666664,0.75,7.644919344958857,3.6109179126442243,9.390743422947507,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
771894558,Existing Customer,50,3,Single,39,4,1,4,9964.0,1559,1.873,1626,25,0.786,0.156,41-50,0.02564102564102564,0.6410256410256411,7.394493107219038,3.258096538021482,9.206834232646894,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
721074183,Existing Customer,49,1,Married,36,4,6,3,24159.0,1196,0.712,1111,24,1.0,0.05,41-50,0.16666666666666666,0.6666666666666666,7.013915474810528,3.2188758248682006,10.092453652048752,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
715259583,Existing Customer,53,2,Married,44,3,2,3,5362.0,1901,0.816,1553,38,1.0,0.355,51-60,0.045454545454545456,0.8636363636363636,7.348587530927593,3.6635616461296463,8.587278798982926,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
718414008,Existing Customer,50,2,Single,36,3,2,2,34516.0,1023,1.004,1064,13,0.625,0.03,41-50,0.05555555555555555,0.3611111111111111,6.970730078143525,2.6390573296152584,10.44920723527944,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
719666283,Existing Customer,55,1,Married,36,4,1,0,3174.0,1951,0.766,1243,29,0.611,0.615,51-60,0.027777777777777776,0.8055555555555556,7.126087273299125,3.4011973816621555,8.063062911326792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714877233,Existing Customer,53,1,Married,47,3,2,2,12262.0,1836,1.584,1659,38,1.533,0.15,51-60,0.0425531914893617,0.8085106382978723,7.414572881350589,3.6635616461296463,9.414341877762027,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
785387883,Existing Customer,47,3,Single,41,4,3,3,3788.0,1540,0.566,1594,47,0.382,0.407,41-50,0.07317073170731707,1.146341463414634,7.374629015218945,3.871201010907891,8.239857411018601,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
771075258,Existing Customer,55,2,Single,42,2,3,2,34516.0,1527,0.526,1268,42,0.355,0.044,51-60,0.07142857142857142,1.0,7.1459844677143876,3.7612001156935624,10.44920723527944,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
711318033,Existing Customer,47,3,Single,36,4,2,2,2926.0,0,0.676,1304,24,0.846,0.0,41-50,0.05555555555555555,0.6666666666666666,7.173958319756794,3.2188758248682006,7.9817332866918855,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
783554958,Existing Customer,58,4,Single,52,6,1,0,32090.0,0,0.567,1368,30,0.364,0.0,51-60,0.019230769230769232,0.5769230769230769,7.221835825288449,3.4339872044851463,10.37633089597424,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
720201033,Attrited Customer,53,2,Married,41,3,3,2,11669.0,2227,0.622,720,23,0.353,0.191,51-60,0.07317073170731707,0.5609756097560976,6.580639137284949,3.1780538303479458,9.364776725280601,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
718039683,Existing Customer,52,2,Single,45,3,1,2,13532.0,1300,0.846,1521,29,1.417,0.096,51-60,0.022222222222222223,0.6444444444444445,7.3277805384216315,3.4011973816621555,9.512886426076506,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
710806083,Existing Customer,50,1,Unknown,36,4,2,2,11888.0,2090,0.7,1137,30,0.765,0.176,41-50,0.05555555555555555,0.8333333333333334,7.037027614686276,3.4339872044851463,9.383368881858544,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
714752208,Existing Customer,42,1,Married,36,5,1,2,2393.0,1985,0.788,978,16,0.778,0.83,41-50,0.027777777777777776,0.4444444444444444,6.88653164253051,2.833213344056216,7.780720886117918,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
822063408,Existing Customer,43,4,Married,39,5,1,2,6111.0,2517,0.632,1221,16,2.2,0.412,41-50,0.02564102564102564,0.41025641025641024,7.108244139731541,2.833213344056216,8.718009330846357,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
714490308,Existing Customer,57,4,Married,46,3,2,3,19270.0,1662,1.186,1565,28,1.545,0.086,51-60,0.043478260869565216,0.6086956521739131,7.356279876550748,3.367295829986474,9.86635665419792,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
713356833,Existing Customer,52,1,Married,43,3,1,4,3710.0,2517,1.541,1578,34,0.7,0.678,51-60,0.023255813953488372,0.7906976744186046,7.364547014255642,3.5553480614894135,8.219056661060598,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
711402333,Existing Customer,47,2,Single,37,2,1,3,3235.0,797,0.541,1493,32,1.0,0.246,41-50,0.02702702702702703,0.8648648648648649,7.309212365692763,3.4965075614664802,8.082093278178382,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708296883,Existing Customer,44,3,Single,38,3,1,0,11749.0,788,0.688,1178,27,0.929,0.067,41-50,0.02631578947368421,0.7105263157894737,7.072421900537371,3.332204510175204,9.371608519572305,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
719154483,Existing Customer,53,2,Divorced,36,5,3,2,7753.0,2100,0.839,991,26,0.733,0.271,51-60,0.08333333333333333,0.7222222222222222,6.899723107284872,3.295836866004329,8.955964118230874,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
717721458,Existing Customer,45,4,Divorced,40,5,1,0,10408.0,1186,1.689,2560,42,1.211,0.114,41-50,0.025,1.05,7.848153086199526,3.7612001156935624,9.250426095515468,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
711112683,Existing Customer,63,1,Married,36,6,2,3,3967.0,1568,1.236,1657,29,1.231,0.395,60+,0.05555555555555555,0.8055555555555556,7.4133673356952405,3.4011973816621555,8.286017468404763,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
715674483,Existing Customer,39,2,Single,27,4,2,2,6205.0,2517,0.939,1204,19,0.727,0.406,31-40,0.07407407407407407,0.7037037037037037,7.094234845924755,2.995732273553991,8.733271845008325,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
789322833,Attrited Customer,48,5,Married,38,1,3,3,8025.0,0,0.654,673,18,0.8,0.0,41-50,0.07894736842105263,0.47368421052631576,6.513230110912307,2.9444389791664403,8.990441550826862,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
789968058,Existing Customer,51,1,Single,42,6,2,3,9036.0,2327,0.649,1131,18,0.636,0.258,51-60,0.047619047619047616,0.42857142857142855,7.0317412587631285,2.9444389791664403,9.109082539901955,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
709919283,Existing Customer,54,4,Married,34,2,3,2,14926.0,2517,1.996,1576,25,1.5,0.169,51-60,0.08823529411764706,0.7352941176470589,7.3632795869630385,3.258096538021482,9.61092693263324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
718744008,Existing Customer,59,1,Single,36,3,2,3,6335.0,1128,0.397,1217,20,0.667,0.178,51-60,0.05555555555555555,0.5555555555555556,7.1049654482698426,3.044522437723423,8.754002933494261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
767712558,Attrited Customer,59,1,Single,53,2,3,3,14979.0,0,0.71,530,10,1.0,0.0,51-60,0.05660377358490566,0.18867924528301888,6.274762021241939,2.3978952727983707,9.61447125707121,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
712950783,Attrited Customer,48,4,Married,38,3,2,3,2732.0,0,0.76,739,16,0.455,0.0,41-50,0.05263157894736842,0.42105263157894735,6.606650186198215,2.833213344056216,7.913155185928068,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
716104983,Existing Customer,41,2,Single,32,6,3,2,2250.0,2117,1.162,1617,31,2.875,0.941,41-50,0.09375,0.96875,7.388946097618437,3.4657359027997265,7.719129840906732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
818839983,Existing Customer,55,2,Married,50,3,2,0,10916.0,1536,1.317,1592,34,1.0,0.141,51-60,0.04,0.68,7.373374309910049,3.5553480614894135,9.29807648628027,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
772288758,Existing Customer,47,4,Married,36,4,1,3,5349.0,1228,0.728,1343,30,1.308,0.23,41-50,0.027777777777777776,0.8333333333333334,7.203405521083095,3.4339872044851463,8.584851839890053,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
712350858,Existing Customer,41,2,Married,24,4,1,3,9366.0,1104,0.572,1303,39,0.625,0.118,41-50,0.041666666666666664,1.625,7.1731917424865985,3.6888794541139363,9.14494815320913,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
711009708,Existing Customer,40,3,Single,28,5,1,0,21617.0,0,1.047,1351,22,0.467,0.0,31-40,0.03571428571428571,0.7857142857142857,7.20934025660291,3.1354942159291497,9.981281579976148,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
712720158,Existing Customer,68,1,Married,56,5,2,3,13860.0,1652,1.255,1910,32,1.909,0.119,60+,0.03571428571428571,0.5714285714285714,7.555381944240273,3.4965075614664802,9.536834420213353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
712215258,Existing Customer,50,1,Single,31,2,2,3,18386.0,0,0.868,1298,22,0.571,0.0,41-50,0.06451612903225806,0.7096774193548387,7.1693500166706,3.1354942159291497,9.819399172153842,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
773827008,Existing Customer,47,4,Single,41,6,2,2,2405.0,1540,0.469,1087,29,1.231,0.64,41-50,0.04878048780487805,0.7073170731707317,6.992096427415888,3.4011973816621555,7.785720896534624,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
795232683,Existing Customer,53,1,Married,47,4,2,3,2154.0,930,2.121,1439,26,1.364,0.432,51-60,0.0425531914893617,0.5531914893617021,7.272398392570047,3.295836866004329,7.675546002537848,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713786508,Existing Customer,42,5,Married,36,3,3,3,2038.0,0,0.786,1238,28,0.75,0.0,41-50,0.08333333333333333,0.7777777777777778,7.122059881629142,3.367295829986474,7.620214770574455,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
713539833,Existing Customer,48,4,Single,38,6,1,3,8135.0,0,1.373,1716,29,0.812,0.0,41-50,0.02631578947368421,0.7631578947368421,7.448333860897476,3.4011973816621555,9.004053937728395,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
712454058,Existing Customer,49,1,Married,38,6,1,3,9364.0,618,0.554,1099,27,0.8,0.066,41-50,0.02631578947368421,0.7105263157894737,7.003065458786462,3.332204510175204,9.144734614878189,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
718759833,Existing Customer,44,2,Married,35,4,3,2,32643.0,0,1.3,1058,24,2.429,0.0,41-50,0.08571428571428572,0.6857142857142857,6.9650803456014065,3.2188758248682006,10.393416350589133,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
718803333,Existing Customer,43,4,Divorced,34,2,3,1,3195.0,1954,0.971,1285,29,0.706,0.612,41-50,0.08823529411764706,0.8529411764705882,7.1592919047975645,3.4011973816621555,8.069655306886165,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
720253908,Existing Customer,56,0,Married,43,5,2,1,2852.0,1024,1.009,1651,28,1.0,0.359,51-60,0.046511627906976744,0.6511627906976745,7.409741954080923,3.367295829986474,7.9561263512135,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
714133158,Existing Customer,59,1,Single,36,2,3,3,4224.0,1305,0.852,1152,31,0.824,0.309,51-60,0.08333333333333333,0.8611111111111112,7.050122520269059,3.4657359027997265,8.348774539791274,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
713187033,Existing Customer,46,1,Married,36,3,2,2,20459.0,2071,1.248,1767,38,2.167,0.101,41-50,0.05555555555555555,1.0555555555555556,7.477604243197589,3.6635616461296463,9.926227039505617,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
714791208,Existing Customer,47,4,Divorced,41,6,5,3,3482.0,2114,0.508,1039,24,0.263,0.607,41-50,0.12195121951219512,0.5853658536585366,6.946975992135418,3.2188758248682006,8.155649270366002,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
772426383,Existing Customer,50,4,Married,40,5,2,3,3065.0,1570,1.077,1130,28,1.333,0.512,41-50,0.05,0.7,7.030857476116121,3.367295829986474,8.028129059431759,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
710975883,Existing Customer,51,3,Married,43,3,1,2,2185.0,1761,0.682,1645,30,0.429,0.806,51-60,0.023255813953488372,0.6976744186046512,7.406103381237015,3.4339872044851463,7.689828668736484,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
714264408,Existing Customer,47,3,Married,36,4,1,0,1611.0,746,0.993,1413,29,0.706,0.463,41-50,0.027777777777777776,0.8055555555555556,7.254177846456518,3.4011973816621555,7.385230923066573,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
715827858,Existing Customer,58,4,Married,47,3,3,3,2822.0,2173,1.456,1218,23,2.286,0.77,51-60,0.06382978723404255,0.48936170212765956,7.105786129481271,3.1780538303479458,7.945555428253489,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
713741358,Attrited Customer,46,5,Single,33,6,3,3,32975.0,2517,0.658,597,17,0.7,0.076,41-50,0.09090909090909091,0.5151515151515151,6.393590753950631,2.8903717578961645,10.40353530313024,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
709531908,Existing Customer,53,3,Married,47,5,2,2,1438.3,0,0.776,2184,53,0.828,0.0,51-60,0.0425531914893617,1.127659574468085,7.68937110752969,3.9889840465642745,7.271912163268625,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
716493408,Existing Customer,45,4,Divorced,36,4,3,3,15875.0,1719,0.86,1592,37,1.467,0.108,41-50,0.08333333333333333,1.0277777777777777,7.373374309910049,3.6375861597263857,9.672563813902956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
714141108,Existing Customer,52,1,Married,45,6,3,3,6703.0,893,0.567,1388,28,0.75,0.133,51-60,0.06666666666666667,0.6222222222222222,7.236339342754344,3.367295829986474,8.810459642161918,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
708953883,Attrited Customer,53,2,Married,36,2,2,1,3212.0,0,0.713,757,20,0.25,0.0,51-60,0.05555555555555555,0.5555555555555556,6.630683385642372,3.044522437723423,8.074960359115858,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
712608783,Existing Customer,50,2,Married,45,3,1,3,34516.0,1260,0.588,1504,34,0.789,0.037,41-50,0.022222222222222223,0.7555555555555555,7.316548177182976,3.5553480614894135,10.44920723527944,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
820353558,Existing Customer,41,3,Married,36,4,1,2,9797.0,1434,0.644,1503,34,0.478,0.146,41-50,0.027777777777777776,0.9444444444444444,7.315883504509785,3.5553480614894135,9.18993356219852,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
714964758,Existing Customer,45,5,Divorced,36,5,2,2,10400.0,1777,0.791,1105,28,0.867,0.171,41-50,0.05555555555555555,0.7777777777777778,7.00850518208228,3.367295829986474,9.249657234353133,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
716264358,Existing Customer,53,3,Married,42,2,1,2,26792.0,1836,1.432,2398,47,0.88,0.069,51-60,0.023809523809523808,1.119047619047619,7.782807262839695,3.871201010907891,10.195895938351995,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
717296808,Existing Customer,67,1,Married,56,4,3,2,3006.0,2517,2.053,1661,32,1.0,0.837,60+,0.05357142857142857,0.5714285714285714,7.415776975415394,3.4965075614664802,8.008698182988528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
712977183,Existing Customer,57,2,Single,36,6,3,0,19482.0,1072,0.706,1421,22,1.444,0.055,51-60,0.08333333333333333,0.6111111111111112,7.259819610363186,3.1354942159291497,9.877297569445886,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
710829108,Existing Customer,59,1,Married,36,4,2,3,3356.0,985,0.35,999,28,0.556,0.294,51-60,0.05555555555555555,0.7777777777777778,6.907755278982137,3.367295829986474,8.118802996980035,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
779562633,Existing Customer,45,2,Married,34,3,2,1,5771.0,2248,1.791,1387,18,0.8,0.39,41-50,0.058823529411764705,0.5294117647058824,7.23561914106675,2.9444389791664403,8.660773919893762,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
715315833,Existing Customer,51,3,Married,36,6,2,3,11106.0,2107,0.948,1243,24,1.0,0.19,51-60,0.05555555555555555,0.6666666666666666,7.126087273299125,3.2188758248682006,9.31533081916712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
815500983,Existing Customer,59,1,Married,54,5,3,0,2890.0,2001,1.334,1860,36,1.0,0.692,51-60,0.05555555555555555,0.6666666666666666,7.528869256642251,3.6109179126442243,7.969357742016346,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
719360583,Existing Customer,53,1,Married,45,6,2,2,3380.0,1701,0.747,1502,25,1.273,0.503,51-60,0.044444444444444446,0.5555555555555556,7.315218389752975,3.258096538021482,8.125926802707886,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
709701558,Existing Customer,47,3,Married,36,2,1,2,21331.0,1251,0.949,1460,50,1.083,0.059,41-50,0.027777777777777776,1.3888888888888888,7.2868764117507,3.9318256327243257,9.967963571720492,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
